match_id,team_id,teamName,team_norm,start_event_id,start_ts,stop_reason_candidate_window,shot_20s,outcome_type,outcome_is_censored,outcome_event_id,outcome_time_s,outcome_progress_m,outcome_goal_distance_m,outcome_progression_from_start_m,position_source
5706998,7840,Iceland,iceland,2596705652,547.197,opponent_on_ball,0,opponent_on_ball,0,2596705655,8.705000000000041,91.35,21.275923011705043,54.935368898123755,event_xy
5706998,7840,Iceland,iceland,2596705723,932.274,opponent_on_ball,0,opponent_on_ball,0,2596705752,13.491999999999962,75.6,36.57673577562657,28.686748289388042,event_xy
5706998,6698,Switzerland,switzerland,2596707568,943.136,opponent_on_ball,0,opponent_on_ball,0,2596705736,19.370000000000005,91.35,16.26247521135698,68.80612390892381,event_xy
5706998,7840,Iceland,iceland,2596706065,2487.268,opponent_on_ball,0,opponent_on_ball,0,2596706085,33.996999999999844,95.55,13.904765370188741,33.340201426190205,event_xy
5706998,6698,Switzerland,switzerland,2596706117,2635.438,window_end,1,shot,0,2596706123,14.561999999999898,79.8,26.101340961720727,61.715414201315085,event_xy
5706998,7840,Iceland,iceland,2596706773,4639.521,window_end,0,game_interruption,0,2596706790,31.96600000000035,105.0,25.16,77.82094996641877,event_xy
5706998,7840,Iceland,iceland,2596706797,4719.888,opponent_on_ball,0,opponent_on_ball,0,2596706709,7.324000000000524,76.65,34.534054207405184,-16.021882883513214,event_xy
5706998,6698,Switzerland,switzerland,2596706782,4950.844,opponent_on_ball,0,opponent_on_ball,0,2596706870,10.09900000000016,38.849999999999994,66.83152624323344,2.482493916247023,event_xy
5706999,1599,Spain,spain,2597685003,163.601,game_interruption,0,game_interruption,0,2597685052,15.004999999999995,85.05,39.42083839798439,66.408736744761,event_xy
5706999,1599,Spain,spain,2597685078,496.777,opponent_on_ball,1,shot,0,2597685081,7.6650000000000205,90.3,15.674297432421017,5.564347982816912,event_xy
5706999,5630,Belgium,belgium,2597685287,869.808,opponent_on_ball,0,opponent_on_ball,0,2597685195,17.966999999999985,94.5,11.03675676999362,78.23199221491801,event_xy
5706999,1599,Spain,spain,2597685417,1770.103,opponent_on_ball,0,opponent_on_ball,0,2597685546,8.67899999999986,93.45,12.76699259810234,-0.6106321501728758,event_xy
5706999,1599,Spain,spain,2597685525,2067.515,opponent_on_ball,1,shot,0,2597685528,7.149000000000342,74.55,30.722123950013614,17.71738359361045,event_xy
5706999,5630,Belgium,belgium,2597685710,2075.026,opponent_on_ball,0,opponent_on_ball,0,2597685533,16.971000000000004,97.65,15.459058832930289,71.5334403301863,event_xy
5706999,5630,Belgium,belgium,2597685813,2637.185,game_interruption,0,game_interruption,0,2597685815,14.566000000000258,8.4,101.33074558099332,0.6085710201086076,event_xy
5706999,5630,Belgium,belgium,2597686382,4118.198,opponent_on_ball,0,opponent_on_ball,0,2597686028,4.791999999999462,63.0,45.5695336820556,21.033129374769814,event_xy
5706999,1599,Spain,spain,2597686161,4518.538,game_interruption,1,shot,0,2597686164,3.8690000000005966,82.95,26.64590212396645,3.3498144757497244,event_xy
5706999,5630,Belgium,belgium,2597686464,4592.97,opponent_on_ball,0,opponent_on_ball,0,2597686178,12.947000000000116,90.3,14.715719486318028,44.594585294708075,event_xy
5707000,3758,Italy,italy,2597804352,336.749,window_end,0,opponent_on_ball,0,2597804247,22.379999999999995,101.85,3.2225610932921094,76.9482396894654,event_xy
5707000,9906,Portugal,portugal,2597804288,635.634,opponent_on_ball,0,opponent_on_ball,0,2597804433,9.696000000000026,100.8,21.494334137162753,26.86712503774585,event_xy
5707000,3758,Italy,italy,2597804787,1853.118,opponent_on_ball,0,opponent_on_ball,0,2597804657,11.859000000000151,69.3,35.72589537016532,44.490368547587025,event_xy
5707000,3758,Italy,italy,2597805259,3559.065,game_interruption,1,shot,0,2597805263,4.889999999999873,84.0,23.057111701165,3.3209014969434776,event_xy
5707000,3758,Italy,italy,2597805380,4158.643,window_end,1,shot,0,2597805392,17.833999999999833,84.0,25.78374681849013,48.407487577548565,event_xy
5707000,9906,Portugal,portugal,2597805338,4649.928,opponent_on_ball,0,opponent_on_ball,0,2597805496,8.233000000000175,93.45,19.993621482862977,21.2557499763238,event_xy
5707000,9906,Portugal,portugal,2597805389,5031.967,window_end,0,game_interruption,0,2597805552,26.01600000000053,105.0,6.8,89.82757080747567,event_xy
