match_id,team_id,teamName,team_norm,start_event_id,start_ts,stop_reason_candidate_window,shot_20s,outcome_type,outcome_is_censored,outcome_event_id,outcome_time_s,outcome_progress_m,outcome_goal_distance_m,outcome_progression_from_start_m,position_source
5544194,3148,Germany,germany,2218717200,1713.021,window_end,0,no_outcome_within_60s,1,,,,,,none
5544194,8664,Scotland,scotland,2218717234,2084.571,window_end,0,opponent_on_ball,0,2218717368,23.644000000000233,101.85,24.007550895499527,83.4062525624692,event_xy
5544194,3148,Germany,germany,2218717485,2803.775,throw_in,0,throw_in,0,2218717430,5.1599999999998545,42.0,71.58910531638176,-15.202145258007505,event_xy
5544194,3148,Germany,germany,2218718127,4829.251,window_end,0,game_interruption,0,2218717789,21.24699999999939,105.0,11.56,31.856532185596876,event_xy
5544194,3148,Germany,germany,2218718141,4917.148,opponent_on_ball,0,opponent_on_ball,0,2218717820,19.340000000000146,98.7,13.766175939599202,69.74775974077906,event_xy
5544194,8664,Scotland,scotland,2218717818,4934.639,opponent_on_ball,0,opponent_on_ball,0,2218718149,11.046000000000276,66.15,41.87997254058316,49.80072624086472,event_xy
5544194,3148,Germany,germany,2218718172,5108.694,window_end,1,shot,0,2218718175,6.765999999999622,77.7,27.308467551292583,9.475615057881527,event_xy
5544195,6697,Switzerland,switzerland,2219332147,2964.293,opponent_on_ball,0,opponent_on_ball,0,2219332227,18.873000000000047,92.4,13.724197608603568,70.76511091037067,event_xy
5544195,10451,Hungary,hungary,2219332781,4566.285,opponent_on_ball,0,opponent_on_ball,0,2219332671,10.73700000000008,92.4,16.21110730332755,46.121354599648974,event_xy
5544195,6697,Switzerland,switzerland,2219332692,4685.294,opponent_on_ball,0,opponent_on_ball,0,2219332847,13.927999999999884,67.2,38.67073311950525,40.77087739900166,event_xy
5544195,10451,Hungary,hungary,2219332899,4862.454,opponent_on_ball,0,opponent_on_ball,0,2219332750,15.47900000000027,86.1,22.154990408483595,0.3329391923978733,event_xy
5544196,1598,Spain,spain,2219389934,846.67,opponent_on_ball,1,shot,0,2219389941,6.475999999999999,90.3,16.812959287406844,38.51186936981383,event_xy
5544196,1598,Spain,spain,2219390869,3460.468,opponent_on_ball,0,opponent_on_ball,0,2219391131,9.432999999999993,81.9,26.467648176594754,20.6946849107064,event_xy
5544196,9598,Croatia,croatia,2219391444,4259.663,opponent_on_ball,0,opponent_on_ball,0,2219391181,7.503000000000611,89.25,22.196218146341955,13.831016488375468,event_xy
5544196,9598,Croatia,croatia,2219391598,4627.792,window_end,0,no_outcome_within_60s,1,,,,,,none
5544196,1598,Spain,spain,2219391398,4994.716,opponent_on_ball,0,opponent_on_ball,0,2219391637,13.388999999999214,78.75,30.55604850107422,31.907013307416946,event_xy
5544196,9598,Croatia,croatia,2219391636,5005.359,window_end,0,shot,0,2219391647,21.506999999999607,82.95,24.29490687366387,66.10179885481088,event_xy
5544196,1598,Spain,spain,2219391449,5259.818,opponent_on_ball,1,shot,0,2219391463,15.011999999999716,96.6,16.56738965558546,62.150127064558845,event_xy
5544197,8731,Albania,albania,2219456923,430.295,opponent_on_ball,1,shot,0,2219456934,11.387,93.45,18.8998439146994,34.790986259479766,event_xy
5544197,3757,Italy,italy,2219457103,1069.159,game_interruption,0,game_interruption,0,2219457112,10.259999999999991,105.0,12.24,35.39227685857307,event_xy
5544197,8731,Albania,albania,2219458017,3892.511,opponent_on_ball,0,opponent_on_ball,0,2219458257,11.204999999999927,56.7,48.3,33.28929485196328,event_xy
5544197,8731,Albania,albania,2219458129,4302.79,opponent_on_ball,0,opponent_on_ball,0,2219458374,12.949999999999818,94.5,17.181676286090365,59.77956737252026,event_xy
