profile,coordinate_source,match_id,team_id,match_period,start_event_id,start_type,start_ts,end_ts,duration_s,in_play_duration_s,start_x,max_x,end_x,progression_x,directness,pass_count,action_count,start_zone,success_primary_shot,success_primary_shot_box,goal_count,success_secondary_box_entry,success_secondary_final_third_entry,start_goal_distance_m,min_goal_distance_m,progression_goal_m,avg_progress_speed_mps,required_speed_mps,speed_ratio,progress_fraction,time_fraction,scaled_ratio_to_max,scaled_distance_factor,scaled_max_duration_s,scaled_max_passes,required_min_duration_s,tracking_start_x_m_raw,tracking_start_y_m_raw,tracking_attacking_left,tracking_start_dt_s
balanced_v2_scaled_tracking_coords,tracking,5544223,17322,2H,2226411335,duel,3167.393,3175.934,8.541000000000167,6.941000000000258,72.71439900143498,108.33252515101555,100.65522709284545,35.61812614958056,0.7724069882014769,3,4,attacking_third,0,0,0,1,1,35.68399123942287,0.8370925769601834,34.84689866246269,4.079955352120596,3.0978814999734263,1.3170146605528952,0.9765415092907158,0.7391722935387072,0.3233195401790439,0.6796950712271024,11.554816210860741,4,2.9612228714080717,-20.214399001434984,-15.198263023670357,1,0.007000000000061846
balanced_v2_scaled_tracking_coords,tracking,5544223,7712,2H,2226411079,duel,3526.929,3530.741,3.811999999999898,3.811999999999898,63.48228260674324,89.91183529136009,89.91183529136009,26.42955268461685,0.854330234445373,1,2,middle_third,0,0,0,1,1,43.8835335746753,19.120606141960977,24.76292743271432,6.49604602117392,3.263767066841382,1.990352218199408,0.5642874539848982,0.27049811405092333,0.394327949915794,0.8289717468249227,14.092519696023686,5,3.0931102484750967,10.98228260674324,-14.214206325128387,0,0.009000000000014552
balanced_v2_scaled_tracking_coords,tracking,5544223,17322,2H,2226411571,duel,3902.51,3909.875,7.364999999999782,7.364999999999782,19.394418206600307,87.61343344290856,87.61343344290856,68.21901523630825,0.8252412075131424,3,3,defensive_third,0,0,0,0,1,86.28161907230249,17.39781493051132,68.88380414179117,9.352858675056785,3.4722222222222223,2.693623298416354,0.7983601244671562,0.2636118003547894,0.7817660647091742,1.643459410901,27.938809985316997,9,3.722936882762853,33.10558179339969,-10.779710364915552,1,0.009999999999763531
balanced_v2_scaled_tracking_coords,tracking,5544223,17322,2H,2226411829,interception,4920.544,4933.942,13.398000000000138,13.398000000000138,26.792140059230135,80.37588815356824,68.6604330765998,53.583748094338105,0.7786188756643369,3,5,defensive_third,0,0,0,0,1,78.92586472919189,24.668166462786065,54.257698266405825,4.049686390984122,3.4722222222222223,1.166309680603427,0.6874514261272049,0.5242410281161618,0.7151182759030532,1.5033498043655598,25.556946674214515,8,3.617255142010998,25.707859940769865,10.621806189891572,1,0.01599999999962165
balanced_v2_scaled_tracking_coords,tracking,5544223,17322,2H,2226411879,duel,5320.487,5328.072,7.585000000000036,6.992999999999483,64.57490730850314,106.81855954215797,106.38872699170481,42.24365223365483,0.9025424188583159,1,2,middle_third,0,0,0,1,1,47.52902595323977,0.5448044216907928,46.984221531548975,6.194360122814601,3.2538862527535706,1.9036805965705415,0.9885374376864616,0.490292200889185,0.4328819832030624,0.9100215540427931,15.470366418727481,5,3.077501324164241,-12.074907308503143,-24.9964035202592,1,0.007000000000516593
balanced_v2_scaled_tracking_coords,tracking,5544224,9109,1H,2226368692,duel,290.469,303.444,12.975000000000023,12.975000000000023,66.67255528190393,98.47190705139451,94.14875945583768,31.799351769490585,0.6982855324308944,5,6,middle_third,0,0,0,1,1,50.287333018375115,6.528208485244361,43.75912453313075,3.3725722183530387,3.209767494779557,1.0507216562689574,0.8701818511063424,0.7968180163090955,0.4556350571672894,0.957853962254764,16.28351735833099,5,3.04753492454423,-14.172555281903932,-32.554920418920545,1,0.011000000000024102
balanced_v2_scaled_tracking_coords,tracking,5544224,664,2H,2226368994,duel,2767.739,2776.546,8.806999999999789,7.887000000000171,68.03031746296912,107.26227942584173,97.37559903834064,39.2319619628726,0.7240451077563926,1,4,middle_third,1,1,1,1,1,37.33229469306763,0.5338046937428919,36.79848999932474,4.178322924869493,3.19067708930335,1.3095411437519628,0.9857012621878285,0.7222675080189892,0.34119199140282114,0.7172672420919411,12.193543115563,4,3.028138321957584,15.530317462969123,-5.190645447456411,0,0.018999999999778083
balanced_v2_scaled_tracking_coords,tracking,5544224,9109,2H,2226369623,duel,3489.424,3495.725,6.300999999999931,6.300999999999931,50.87747676620951,79.2159329533522,79.2159329533522,28.338456187142683,0.728237143060382,2,3,middle_third,0,0,0,0,1,54.56051175698843,31.025622972608506,23.534888784379927,3.7351037588287865,3.4722222222222223,1.0757098825426905,0.4313538862905816,0.35664934146704846,0.494352760453377,1.0392478429902559,17.66721333083435,6,3.273178903339864,1.6225232337904885,6.8994146122901086,1,0.016000000000076398
balanced_v2_scaled_tracking_coords,tracking,5544224,9109,2H,2226369771,interception,4287.075,4291.261,4.186000000000604,4.186000000000604,41.06556393076893,68.86408435659828,68.86408435659828,27.798520425829352,1.0,0,3,middle_third,0,0,0,0,0,64.2302372371158,36.15275012170377,28.077487115412033,6.707474227283321,3.4722222222222223,1.9317525774575965,0.43713815055298133,0.2012658445189144,0.5819665919588163,1.223433090230777,20.79836253392321,7,3.4133490867033007,11.434436069231069,6.15721203513268,1,0.005000000000109139
balanced_v2_scaled_tracking_coords,tracking,5544224,9109,2H,2226369834,duel,4439.851,4447.834,7.983000000000175,7.983000000000175,41.448172816455795,99.39227707319388,89.7758112169627,57.944104256738086,0.8182231532299958,1,3,middle_third,0,0,0,1,1,65.08955016260714,5.87228815598505,59.21726200662209,7.417920832596868,3.4722222222222223,2.136361199787898,0.909781398990854,0.37730835187862083,0.5920230569549818,1.2445741870171836,21.15776117929212,7,3.407883245479203,11.051827183544205,14.064665015686785,1,0.01099999999951251
balanced_v2_scaled_tracking_coords,tracking,5544225,4418,1H,2226397711,interception,771.202,780.942,9.740000000000009,7.010526000000027,47.532077618370636,106.91187823243389,105.42746178326634,59.37980061406326,0.7410570482866866,3,4,middle_third,0,0,0,1,1,57.73614164793326,7.745175668487392,49.99096597944587,5.132542708361994,3.4722222222222223,1.4781723000082543,0.8658522123678377,0.5209806354592564,0.5231259766900402,1.0997360313892048,18.695512533616483,6,3.320970319737562,-4.967922381629364,-5.558772304136632,0,0.010526000000027125
balanced_v2_scaled_tracking_coords,tracking,5544225,4418,1H,2226397823,interception,1116.788,1126.153,9.365000000000009,9.365000000000009,65.80729643647462,101.33417825499305,98.87888187442644,35.52688181851843,0.784617163514547,1,3,middle_third,1,1,0,1,1,39.71255704728773,7.139693221146956,32.572863826140775,3.478148833544126,3.233232084663448,1.0757498201389313,0.8202157264100278,0.7208846860587709,0.36350542135305103,0.7641754133424132,12.990982026821024,4,3.05989576519322,13.307296436474616,6.404621348347412,0,0.015474000000040178
balanced_v2_scaled_tracking_coords,tracking,5544225,13869,1H,2226398479,interception,1884.508,1888.302,3.793999999999869,3.793999999999869,65.19089880660964,77.79455662826498,77.29395356226858,12.603657821655347,0.7852464497033623,1,1,middle_third,0,0,0,0,1,47.067710480974355,29.3887032409265,17.679007240047856,4.659727791262116,3.228314089182853,1.4433935678301923,0.3756079711417882,0.25161858066547044,0.4219136039278618,0.8869633951434734,15.078377717439048,5,3.0687014456198622,-12.690898806609638,25.111846449339986,1,0.015474000000040178
balanced_v2_scaled_tracking_coords,tracking,5544225,13869,1H,2226398490,duel,1909.047,1915.142,6.095000000000027,6.095000000000027,44.05906842323874,70.53530642206806,63.26388970942575,26.47623799882932,0.7302592066871066,1,3,middle_third,0,0,0,0,1,61.25273312550606,34.76930055565573,26.48343256985033,4.345107886767877,3.4722222222222223,1.2513910713891487,0.43236327945703446,0.30729721201304566,0.5549885206498165,1.1667187262001155,19.834218345401965,6,3.370584736810875,8.440931576761258,-6.1725338314966365,1,0.005525999999917985
balanced_v2_scaled_tracking_coords,tracking,5544225,13869,2H,2226398771,duel,2986.092,2994.644,8.55199999999968,8.55199999999968,40.77424200503856,75.55871183649835,72.728334441403,34.78446983145979,0.890820773229974,1,3,middle_third,0,0,0,0,1,66.28468805218442,31.759388335522505,34.52529971666192,4.0371023990485515,3.4722222222222223,1.1626854909259827,0.5208638786906704,0.39844176704129125,0.6005812163261322,1.2625654867082747,21.46361327404067,7,3.417510828499449,11.725757994961441,-16.392433624939528,1,0.000525999999808846
balanced_v2_scaled_tracking_coords,tracking,5544225,4418,2H,2226398657,duel,3676.744,3682.485,5.7409999999999854,5.7409999999999854,5.16246259735108,63.60425367191431,63.60425367191431,58.44179107456323,0.9446722904604961,3,3,defensive_third,0,0,0,0,0,101.49449660507338,45.16820901002205,56.326287595051326,9.811232815720514,3.4722222222222223,2.8256350509275077,0.5549688848078465,0.17492309434157635,0.9183522746084795,1.9305963207665096,32.82013745303066,10,3.926250534323556,-47.33753740264892,18.264691798437994,0,0.011474000000362139
balanced_v2_scaled_tracking_coords,tracking,5544225,4418,2H,2226398669,interception,3772.442,3782.865,10.422999999999774,6.890526000000136,55.70679481423057,107.52130350887879,105.11909820298774,51.81450869464822,0.48578230287040164,1,3,middle_third,0,0,0,1,1,58.9517909958408,3.010528752936358,55.94126224290444,5.367097979747256,3.412837133069804,1.5726205999521632,0.9489323614756885,0.546016939041912,0.5341405290013914,1.1228912570636342,19.089151370081783,6,3.204188645510992,3.2067948142305696,32.334093216463174,0,0.010526000000027125
balanced_v2_scaled_tracking_coords,tracking,5544226,11944,1H,2226787039,interception,198.597,202.00900000000001,3.412000000000006,3.412000000000006,75.20345609157853,89.18653728112764,89.1152409498794,13.983081189549111,0.995185502509485,2,3,attacking_third,0,0,0,1,1,43.017954282059826,20.26121830274743,22.756735979312396,6.669617813397525,3.088235294117647,2.15968576814777,0.5290055363883923,0.24494560467566906,0.38976988601412016,0.8193896053725681,13.929623291333657,5,2.9256649129774495,-22.703456091578534,-31.027574215959916,1,0.002999999999985903
balanced_v2_scaled_tracking_coords,tracking,5544226,14496,1H,2226786913,interception,246.054,258.324,12.27000000000001,10.585999999999984,36.75353108904089,108.92358793976997,108.07920952330804,72.17005685072908,0.9998029919946282,2,4,middle_third,0,0,0,1,1,70.62133717909417,18.83110197171559,51.79023520737858,4.220883064986026,3.4722222222222223,1.2156143227159755,0.7333510986352421,0.5365080787101768,0.6399369796749569,1.3453007224374953,22.87011228143742,7,3.4749495558708445,-15.74646891095911,18.160196754132357,0,0.014000000000010004
balanced_v2_scaled_tracking_coords,tracking,5544226,14496,1H,2226787118,duel,1104.368,1116.35,11.981999999999971,11.981999999999971,25.166628599794095,97.69700573027649,92.38810795622747,72.53037713048239,0.9685101643577847,1,3,defensive_third,0,0,0,0,1,79.84511907279453,27.06638370438602,52.77873536840851,4.404835200167638,3.4722222222222223,1.2685925376482798,0.6610139227206902,0.4624517715267088,0.7249896026520857,1.5241016962372174,25.909728836032695,8,3.6404767342886557,-27.333371400205905,-1.3696169630670525,0,0.008000000000038199
balanced_v2_scaled_tracking_coords,tracking,5544226,11944,1H,2226787710,duel,2534.6,2543.983,9.383000000000266,8.263000000000375,55.641849532323874,108.55042209301772,102.0551887670919,52.90857256069384,0.8124324189934363,1,4,middle_third,1,1,0,1,1,52.59684925069963,4.801316631490373,47.795532619209254,5.0938433996811145,3.414039823475484,1.49202811421678,0.9087147481286342,0.5509248591410876,0.47656073561119194,1.0018447476323737,17.031360709750352,6,3.205116435252516,-3.1418495323238744,18.17144830526906,1,0.0
balanced_v2_scaled_tracking_coords,tracking,5544226,14496,2H,2226787667,duel,3216.585,3226.476,9.891000000000076,9.891000000000076,63.00690398589256,99.26601565878535,99.26601565878535,36.259111672892786,1.0,1,2,middle_third,0,0,0,1,1,47.56160223105182,12.569670588569137,34.99193164248268,3.5377546903733106,3.2776499261871748,1.0793570912219752,0.7357181003384553,0.6422352036360818,0.43093821148945477,0.9059352805914632,15.400899770054874,5,3.0999013716301063,-10.506903985892563,22.331276137622496,1,0.01500099999975646
balanced_v2_scaled_tracking_coords,tracking,5544226,14496,2H,2226787759,duel,3500.753,3509.621,8.867999999999938,8.867999999999938,45.84704734684383,94.30406817517175,80.33529557016386,48.45702082832792,0.7533504168512871,2,4,middle_third,0,0,0,1,1,65.05148010675711,20.36207149307854,44.68940861367857,5.0394010615334786,3.4722222222222223,1.4513475057216418,0.6869852698253447,0.4209968865165049,0.5894075720108011,1.2390758115572784,21.064288796473733,7,3.345042180759374,6.65295265315617,-27.06701417765322,1,0.007000999999945634
balanced_v2_scaled_tracking_coords,tracking,5544226,14496,2H,2226788069,duel,4256.115,4259.988,3.873000000000502,3.873000000000502,82.18622500638635,98.31802540060886,98.17477131335305,16.13180039422251,0.9920805853008775,1,1,attacking_third,0,0,0,1,1,34.975518488380295,7.692063808393886,27.28345467998641,7.044527415435805,3.088235294117647,2.2810850678554035,0.7800729155466452,0.3419744956202105,0.31690032875845026,0.6662003521596247,11.32540598671362,4,2.825911071337338,-29.68622500638635,-26.51072545351788,1,0.005001000000447675
balanced_v2_scaled_tracking_coords,tracking,5544226,11944,2H,2226788322,duel,4983.46,4990.171,6.71100000000024,6.71100000000024,35.903014182428876,90.64044380037907,90.64044380037907,54.7374296179502,0.9924514048389654,1,2,middle_third,0,0,0,0,1,69.7813279545469,29.05480497683398,40.72652297771292,6.068622109627695,3.4722222222222223,1.747763167572776,0.5836306669921895,0.29397756629015565,0.6387662461882241,1.3428395603926273,22.828272526674663,7,3.4870997973938733,-16.596985817571124,-9.748860550156863,0,0.01999900000009802
balanced_v2_scaled_tracking_coords,tracking,5544227,14622,1H,2226795422,interception,18.558,23.973,5.414999999999999,4.723573999999999,71.691427278409,109.27799566628086,109.27799566628086,37.586568387871864,0.9936930372889371,1,2,attacking_third,0,0,0,1,1,37.93412322712896,15.244678145518233,22.689445081610724,4.190109895034299,3.116825420770204,1.3443518097330178,0.5981275735769253,0.44083776544722103,0.34370715979048333,0.7225547281357897,12.283430378308426,4,2.9758367531655856,-19.191427278408995,18.15314540958365,1,0.00357400000000041
balanced_v2_scaled_tracking_coords,tracking,5544227,5629,2H,2226796097,duel,2802.378,2806.952,4.574000000000069,4.574000000000069,62.002742277506314,73.00793653385011,73.00793653385011,11.005194256343799,0.7229406769161366,2,3,middle_third,0,0,0,0,1,54.198339446865305,37.194828755683865,17.00351069118144,3.7174269110584133,3.2948860206251385,1.1282414286225009,0.3137275212619984,0.2612158164149706,0.48996561285582874,1.0300250085239315,17.510425144906836,6,3.114246538892767,-9.502742277506314,32.995390998487835,1,0.01642600000013772
balanced_v2_scaled_tracking_coords,tracking,5544227,5629,2H,2226796172,interception,3060.026,3073.01,12.984000000000378,12.984000000000378,36.65956229911927,97.1568551345613,86.84743882905912,60.497292835442025,0.7748348014906701,2,4,middle_third,0,0,0,1,1,71.08106936626977,8.108742929216037,62.97232643705374,4.849994334338563,3.4722222222222223,1.396798368289506,0.885922609191022,0.5641114774484851,0.6440394660098219,1.353925130786091,23.016727223363546,7,3.476291967155439,15.840437700880727,-19.547455003260524,1,0.015574000000015076
balanced_v2_scaled_tracking_coords,tracking,5544227,14622,2H,2226796626,duel,3512.999,3523.437,10.438000000000102,10.438000000000102,27.797303226207635,97.2407564178518,97.2407564178518,69.44345319164417,0.9885379799622053,4,5,defensive_third,0,0,0,1,1,77.8544251550299,20.758431887757798,57.09599326727211,5.470012767510208,3.4722222222222223,1.5753636770429398,0.7333686319509526,0.41404197559498296,0.7054103553926097,1.482941431524379,25.21000433591444,8,3.602895668197034,-24.702696773792365,-10.052617921418353,0,0.0025740000000951113
balanced_v2_scaled_tracking_coords,tracking,5544227,5629,2H,2226796473,duel,3979.154,3989.659,10.50500000000011,10.50500000000011,47.67017649411825,103.42100978216723,103.11827286276025,55.75083328804898,0.8769118825310372,1,6,middle_third,0,0,0,1,1,57.379000950259645,4.634834608924549,52.744166341335095,5.020863050103241,3.4722222222222223,1.4460085584297333,0.9192242016736686,0.5653969436105949,0.5198900559832924,1.092933351433517,18.57986697436979,6,3.3189974786554535,4.829823505881748,2.375097226293306,1,0.007573999999749503
balanced_v2_scaled_tracking_coords,tracking,5544227,14622,2H,2226796791,duel,4230.002,4235.585,5.582999999999629,5.582999999999629,33.54215455936232,77.28923411206904,77.28923411206904,43.74707955270672,0.9953314935780213,3,3,defensive_third,0,0,0,0,1,71.76587979907703,27.889885749613853,43.87599404946317,7.85885617937777,3.4722222222222223,2.2633505796607976,0.6113768015149096,0.2398852416436567,0.6512279150198438,1.3690369714103032,23.273628513975154,7,3.5208263634376813,-18.957845440637684,6.642125286194769,0,0.0004260000005160691
balanced_v2_scaled_tracking_coords,tracking,5544227,5629,2H,2226796549,interception,4281.733,4296.919,15.185999999999694,15.185999999999694,28.258744947069033,92.44471102448053,92.40517742397617,64.18596607741149,0.8347629685662573,4,5,defensive_third,0,0,0,1,1,76.87652226098338,12.636455090296288,64.2400671706871,4.230216460601105,3.4722222222222223,1.2183023406531184,0.8356266033029232,0.6106007961828898,0.6959129844743133,1.4629756843282555,24.870586633580345,8,3.5963036436132994,24.241255052930967,-4.558447964435935,1,0.01142600000002858
balanced_v2_scaled_tracking_coords,tracking,5544227,14622,2H,2226796835,interception,4375.533,4385.227,9.693999999999505,9.693999999999505,12.787778155955145,75.06323416569684,75.06323416569684,62.275456009741696,1.0,2,7,defensive_third,0,0,0,0,1,92.31540196783264,32.56717440239601,59.74822756543663,6.163423516137784,3.4722222222222223,1.7750659726476816,0.6472184087575759,0.3236686698408145,0.8380525710557895,1.7617871213734368,29.950381063348427,9,3.8173174549149267,-39.712221844044855,4.36343707038106,0,0.01142600000002858
balanced_v2_scaled_tracking_coords,tracking,5544227,5629,2H,2226796790,interception,5199.439,5213.391,13.951999999999316,12.99200000000019,27.008070405337122,110.15918799302764,104.61346939956998,83.15111758769052,0.8981791938979651,1,5,defensive_third,1,1,0,1,1,78.88910639824691,5.079439895590455,73.80966650265646,5.290257060110384,3.4722222222222223,1.5235940333117906,0.9356129112434295,0.5461724792015744,0.7147852221653382,1.5026496456808935,25.54504397657519,8,3.6141704227808984,25.491929594662878,11.863811630967163,1,0.0025740000000951113
balanced_v2_scaled_tracking_coords,tracking,5544229,15874,1H,2226908872,duel,450.976,463.89,12.913999999999987,12.913999999999987,0.5974752335018181,77.2028097103002,71.41628394433384,76.60533447679839,0.9677439549699729,8,10,defensive_third,0,0,0,0,1,107.29706950670314,34.47846804867428,72.81860145802887,5.638733270716195,3.4722222222222223,1.623955181966264,0.6786634694946603,0.37178396890669485,0.9719390541671339,2.043248559257202,34.735225507372434,11,3.9914646395214026,-51.90252476649818,24.754271290163608,0,0.016000000000019554
balanced_v2_scaled_tracking_coords,tracking,5544229,15874,1H,2226909216,interception,1734.921,1742.497,7.576000000000022,7.576000000000022,6.207369604257551,59.41422628504244,59.41422628504244,53.20685668078489,0.7031003336034732,4,4,defensive_third,0,0,0,0,0,98.98832297349372,52.15859268843705,46.82973028505668,6.181326595176418,3.4722222222222223,1.7802220594108082,0.4730833787091873,0.23421239163973373,0.9051050906946886,1.9027475690057702,32.34670867309809,10,3.9113232913677494,-46.29263039574245,6.221275158271844,0,0.0009999999999763531
balanced_v2_scaled_tracking_coords,tracking,5544229,9905,1H,2226909819,duel,2362.983,2372.244,9.260999999999967,9.260999999999967,77.45801612375497,101.61759485269445,95.96653044651197,24.15957872893948,0.8428705553411836,2,3,attacking_third,0,0,0,1,1,34.146497853939024,4.26745073878931,29.879047115149714,3.226330538294981,3.0882352941176467,1.0447165552574225,0.8750252293209322,0.8375718992079362,0.30938887723588715,0.6504094829321719,11.056961209846923,4,2.8934569125177863,-24.95801612375497,20.184708069469856,1,0.016999999999825377
balanced_v2_scaled_tracking_coords,tracking,5544229,15874,1H,2226909477,duel,2537.724,2548.89,11.165999999999713,11.165999999999713,31.28512065693821,73.69713701409103,73.0305730529458,42.412016357152815,0.9860466542782976,2,4,defensive_third,0,0,0,0,1,77.5889396110092,34.865370583894055,42.72356902711514,3.826219687185764,3.4722222222222223,1.1019512699095,0.5506399396783744,0.4441577372204784,0.7034436312525129,1.478806906578108,25.139717411827835,8,3.553069704900883,-21.21487934306179,-24.210743759716948,0,0.00400000000036016
balanced_v2_scaled_tracking_coords,tracking,5544229,9905,1H,2226909959,duel,2678.458,2681.921,3.462999999999738,3.462999999999738,104.9264490766087,104.94457306709825,98.97959164534255,0.018123990489542052,0.6209944212613772,0,2,attacking_third,0,0,0,1,1,33.191899298735294,3.322685362033609,29.869213936701684,8.625242257205874,3.0882352941176467,2.7929355880476168,0.8998946902035156,0.322061603349346,0.3008724699458523,0.6325059561103976,10.75260125387676,4,2.5010507274770184,-52.426449076608705,-33.19181780678866,1,0.018000000000029104
balanced_v2_scaled_tracking_coords,tracking,5544229,15874,2H,2226909865,interception,4189.429,4194.124,4.694999999999709,4.694999999999709,47.10029129659625,69.93837667924313,54.24129515653748,22.838085382646888,0.6221988087438574,1,2,middle_third,0,0,0,0,0,63.01236949563531,39.094315689432364,23.91805380620295,5.094367157871019,3.4722222222222223,1.4671777414668532,0.37957712108984704,0.2301018803440772,0.5709319395979743,1.2002356094406725,20.404005360491432,7,3.327138695762911,-5.399708703403753,-24.863274955553692,0,0.011000000000422006
balanced_v2_scaled_tracking_coords,tracking,5544229,15874,2H,2226909880,interception,4257.119,4268.492,11.373000000000502,5.801000000000386,47.75705392803775,109.11898922548596,105.58799425381756,61.36193529744821,0.8010272199676738,4,6,middle_third,1,1,0,1,1,57.44079083357688,2.579790955479439,54.86099987809744,4.823793183689002,3.4722222222222223,1.3892524369024326,0.955087823164659,0.6114557179716054,0.5204499114245686,1.0941103015919404,18.599875127062987,6,3.3177563724566035,-4.742946071962251,4.76335770115476,0,0.0010000000002037268
balanced_v2_scaled_tracking_coords,tracking,5544229,9905,2H,2226910579,interception,4976.393,4984.963,8.569999999999709,8.569999999999709,33.48873498412491,79.96509420569797,79.96509420569797,46.476359221573055,0.8774124486824586,3,3,defensive_third,0,0,0,0,1,76.5718362866021,41.50403728224657,35.067799004355535,4.09192520470907,3.4722222222222223,1.1784744589562122,0.4579725484589352,0.3456385239545074,0.6937892886684172,1.4585111673638496,24.79468984518544,8,3.521589500226787,19.01126501587509,27.374898869794443,1,0.006999999999607098
balanced_v2_scaled_tracking_coords,tracking,5544229,15874,2H,2226910120,interception,5088.091,5098.978,10.886999999999716,6.567000000000007,70.95342130975149,108.59982067121811,99.82133363002674,37.64639936146662,0.8896199880511906,1,4,attacking_third,1,1,0,1,1,42.664707534968755,3.2310785372665496,39.43362899770221,3.6220840449805487,3.134114875709261,1.15569600624829,0.9242681193907565,0.7848337412026261,0.3881498901530087,0.8159839862701903,13.871727766593235,5,2.986379695574979,18.45342130975149,-25.71201564508577,0,0.011000000000422006
balanced_v2_scaled_tracking_coords,tracking,5544230,3757,1H,2227943431,interception,1041.068,1052.581,11.51299999999992,11.51299999999992,42.39014296227014,79.97775234072138,69.97331489705942,37.58760937845124,0.8026855710592187,0,2,middle_third,0,0,0,0,1,67.45530938104167,26.82004007167294,40.63526930936874,3.5295117961755427,3.4722222222222223,1.0164993972985563,0.6024028305885925,0.5236845339359146,0.615159403432503,1.2932123258016979,21.984609538628863,7,3.3944265291104267,-10.10985703772986,-25.10427384743636,0,0.009620000000040818
balanced_v2_scaled_tracking_coords,tracking,5544230,3757,2H,2227944235,duel,3060.875,3068.902,8.027000000000044,8.027000000000044,70.80985791582646,104.83614684860346,101.3588172720184,34.02628893277701,0.5067543053363113,3,3,attacking_third,0,0,0,1,1,36.944185968985025,1.3416593888692003,35.60252658011582,4.435346527982513,3.1340068411953124,1.415231922815736,0.9636841534417475,0.6701322825615602,0.33516729433537934,0.7046018866355128,11.978232072803717,4,2.988430601202479,-18.309857915826456,-13.996680362677957,1,0.005474000000049273
balanced_v2_scaled_tracking_coords,tracking,5544230,6697,2H,2227944555,interception,5207.623,5215.26,7.637000000000626,7.637000000000626,39.865206941209735,64.94789669380421,56.58324552575635,25.082689752594476,0.7101596522522569,2,3,middle_third,0,0,0,0,0,72.46387744315315,41.269908983748444,31.193968459404708,4.084584059107261,3.4722222222222223,1.176360209022891,0.43047611527379165,0.3254704795459003,0.6565685821777427,1.3802643322505361,23.464493648259115,7,3.4304970436970037,-12.634793058790265,31.756452372468928,0,0.006526000001031207
balanced_v2_scaled_tracking_coords,tracking,5544231,3148,1H,2227991378,interception,357.429,363.459,6.03000000000003,6.03000000000003,50.071625372722934,79.59100496972607,79.59100496972607,29.519379597003137,0.8393651005865574,1,2,middle_third,1,0,0,0,1,54.996751381243264,29.59982687104949,25.396924510193774,4.211761941988996,3.4722222222222223,1.2129874392928308,0.4617895397882617,0.3389436586197635,0.4978043755095472,1.04650396410237,17.79056738974029,6,3.2846910661039583,-2.4283746272770657,2.741591380163811,0,0.008999999999957708
balanced_v2_scaled_tracking_coords,tracking,5544231,3148,2H,2227992428,duel,3493.585,3504.684,11.09900000000016,10.355000000000018,57.15799864998705,90.7557048407337,73.09576721998283,33.59770619074665,0.55225930596068,4,7,middle_third,1,0,0,1,1,54.9782436268832,14.737767750916232,40.240475875966965,3.6255947270895024,3.3870019260947712,1.0704436567208657,0.7319345475832957,0.6226541371557468,0.49877638559241294,1.0485473619809547,17.82530515367623,6,3.1834571621430423,4.65799864998705,-27.087823447488006,0,0.005000000000109139
balanced_v2_scaled_tracking_coords,tracking,5544232,14496,1H,2228689414,duel,571.338,574.906,3.5679999999999836,3.5679999999999836,39.342918388768624,53.61828031078577,53.32951996593852,14.275361922017147,0.9354894373188669,1,1,middle_third,0,0,0,0,0,73.59767484421637,59.77423411238632,13.823440731830054,3.8742827163201,3.4722222222222223,1.1157934223001889,0.1878244219140078,0.1497006668854908,0.6669142868226784,1.4020134800182216,23.834229160309768,8,3.4379583087318766,13.157081611231376,-33.253050638567004,1,0.017999999999915417
balanced_v2_scaled_tracking_coords,tracking,5544232,14496,1H,2228689628,interception,1159.058,1164.169,5.111000000000104,5.111000000000104,28.795370907577507,62.958635671504986,57.94826256182649,34.16326476392748,0.8750355532622954,2,2,defensive_third,0,0,0,0,0,81.55708548386275,50.272101191745975,31.284984292116775,6.121108255158704,3.4722222222222223,1.7628791774857069,0.3835961536206068,0.1936908850294168,0.738355659008945,1.552200346329538,26.387405887602146,8,3.5886375584631782,23.704629092422493,29.05878004163995,1,0.018000000000029104
balanced_v2_scaled_tracking_coords,tracking,5544232,14496,1H,2228689658,duel,1263.757,1268.574,4.817000000000007,4.817000000000007,71.77169274488264,81.71345116254223,77.71432995463937,9.941758417659585,0.8435673344643058,2,3,attacking_third,0,0,0,0,1,41.543732203741946,25.02133261402113,16.522399589720816,3.4300185986549288,3.115339023242914,1.1010097370026999,0.39771100749182575,0.35808119835763835,0.3764125011497011,0.7913091848331799,13.452256142164059,4,2.9746901036445337,-19.27169274488265,24.93514151505343,1,0.0029999999999290594
balanced_v2_scaled_tracking_coords,tracking,5544232,2413,1H,2228689902,interception,1330.564,1333.854,3.2899999999999636,3.2899999999999636,86.82565107866414,101.14385366635118,101.14385366635118,14.31820258768704,0.9036488317922916,1,1,attacking_third,0,0,0,1,1,27.481510734510042,6.038911798985563,21.44259893552448,6.517507275235476,3.0882352941176467,2.110430927219107,0.7802554649442117,0.3728773300152381,0.24688734434953288,0.5190162988905626,8.823277081139564,3,2.7596335560190837,34.32565107866414,-20.613744772275822,0,0.004000000000132786
balanced_v2_scaled_tracking_coords,tracking,5544232,2413,2H,2228690603,duel,3453.805,3466.302,12.497000000000298,12.497000000000298,15.996099024654796,65.94167725303359,59.12130567506258,49.94557822837879,0.7150697008293727,4,5,defensive_third,0,0,0,0,0,89.10892150906659,43.65563803018558,45.45328347888101,3.6371355908521985,3.4722222222222223,1.0474950501654332,0.5100867871490989,0.4341181338811667,0.8055022405804204,1.69335853466114,28.78709508923938,9,3.7714842996477884,36.5039009753452,-4.324985974536116,1,0.00473199999987628
