candidate_cache_version,match_id,team_id,start_event_id,label_counterattack,regain_type,match_period,start_ts,attacking_left,stop_reason,first_action_type,first_action_time_s,tracking_start_dt_s,source_label,short_duration_s,in_play_2s,event_count_pass_2s,event_count_touch_2s,event_count_duel_2s,event_count_clearance_2s,event_count_shot_2s,mid_duration_s,in_play_5s,event_count_pass_5s,event_count_touch_5s,event_count_duel_5s,event_count_clearance_5s,event_count_shot_5s,ten_duration_s,in_play_10s,event_count_pass_10s,event_count_touch_10s,event_count_duel_10s,event_count_clearance_10s,event_count_shot_10s,fifteen_duration_s,in_play_15s,event_count_pass_15s,event_count_touch_15s,event_count_duel_15s,event_count_clearance_15s,event_count_shot_15s,long_duration_s,in_play_20s,event_count_pass_20s,event_count_touch_20s,event_count_duel_20s,event_count_clearance_20s,event_count_shot_20s,short_start_progress_m,short_start_zone,short_start_goal_distance_m,short_min_goal_distance_m,short_end_progress_m,short_progression_goal_m,short_progression_x_m,short_directness_goal,short_avg_progress_speed_mps,mid_start_progress_m,mid_start_zone,mid_start_goal_distance_m,mid_min_goal_distance_m,mid_end_progress_m,mid_progression_goal_m,mid_progression_x_m,mid_directness_goal,mid_avg_progress_speed_mps,ten_start_progress_m,ten_start_zone,ten_start_goal_distance_m,ten_min_goal_distance_m,ten_end_progress_m,ten_progression_goal_m,ten_progression_x_m,ten_directness_goal,ten_avg_progress_speed_mps,fifteen_start_progress_m,fifteen_start_zone,fifteen_start_goal_distance_m,fifteen_min_goal_distance_m,fifteen_end_progress_m,fifteen_progression_goal_m,fifteen_progression_x_m,fifteen_directness_goal,fifteen_avg_progress_speed_mps,long_start_progress_m,long_start_zone,long_start_goal_distance_m,long_min_goal_distance_m,long_end_progress_m,long_progression_goal_m,long_progression_x_m,long_directness_goal,long_avg_progress_speed_mps,tracking_start_x_m_raw,tracking_start_y_m_raw,hybrid_probability,hybrid_threshold,hybrid_label,teamName,team_norm,label_no_score,winner_norm,home_goals,away_goals,team_won_match,shot_20s,shot_15s,box_entry_proxy,final_third_entry_proxy,box_shot_proxy,outcome_type,outcome_is_window_endpoint,outcome_event_id,outcome_time_s,outcome_progress_m,outcome_goal_distance_m,outcome_progression_from_start_m,outcome_goal_progression_m,outcome_goal_progression_speed_mps
6,5544224,9109,2226368850,0,duel_regain,1H,843.596,1,game_interruption,duel,1.0019999999999527,0.004000000000019,Netherlands - Austria,1.937999999999988,1.937999999999988,0,0,2,0,0,1.937999999999988,1.937999999999988,0,0,2,0,0,9.650999999999954,9.650999999999954,2,0,2,0,0,14.05600000000004,13.364000000000033,4,0,2,0,0,14.05600000000004,13.364000000000033,4,0,2,0,0,38.55941622932514,middle_third,66.63557347478513,64.3634474018774,40.71664853763217,2.2721260729077386,2.15723230830703,1.0,1.183398996306139,38.55941622932514,middle_third,66.63557347478513,64.3634474018774,40.71664853763217,2.2721260729077386,2.15723230830703,1.0,1.183398996306139,38.55941622932514,middle_third,66.63557347478513,24.318120941537476,87.50806439648122,42.31745253324766,48.94864816715608,0.9988080440197572,4.38977723373939,38.55941622932514,middle_third,66.63557347478513,22.195576655422165,106.67008504618516,44.43999681936297,68.11066881686003,0.9461734009380284,3.165241938701074,38.55941622932514,middle_third,66.63557347478513,22.195576655422165,106.67008504618516,44.43999681936297,68.11066881686003,0.9461734009380284,3.165241938701074,13.940583770674865,-5.093965108383195,0.99261606,0.66,1,Austria,austria,Netherlands - Austria,austria,2,3,True,0,0,0,1,0,game_interruption,0,2226368418,18.985000000000014,105.0,23.12,66.44058377067486,43.51557347478513,2.2921028956958174
6,5544224,664,2226368994,1,duel_regain,2H,2767.739,0,window_end,none,,0.018999999999778,Netherlands - Austria,1.1549999999997451,1.1549999999997451,0,0,0,0,0,1.1549999999997451,1.1549999999997451,0,0,0,0,0,9.699999999999818,8.7800000000002,1,0,1,0,1,9.699999999999818,8.7800000000002,1,0,1,0,1,9.699999999999818,8.7800000000002,1,0,1,0,1,68.03031746296912,middle_third,37.33229469306763,28.276169993020904,77.08612693378052,9.056124700046729,9.055809470811395,1.0,8.085825625042508,68.03031746296912,middle_third,37.33229469306763,28.276169993020904,77.08612693378052,9.056124700046729,9.055809470811395,1.0,8.085825625042508,68.03031746296912,middle_third,37.33229469306763,0.5338046937428919,95.26652574579045,36.79848999932474,39.2319619628726,0.6914809978090696,3.817270746817969,68.03031746296912,middle_third,37.33229469306763,0.5338046937428919,95.26652574579045,36.79848999932474,39.2319619628726,0.6914809978090696,3.817270746817969,68.03031746296912,middle_third,37.33229469306763,0.5338046937428919,95.26652574579045,36.79848999932474,39.2319619628726,0.6914809978090696,3.817270746817969,15.530317462969125,-5.190645447456411,0.99849665,0.66,1,Netherlands,netherlands,Netherlands - Austria,austria,2,3,False,1,1,1,1,1,shot,0,2226369004,8.806999999999789,94.5,12.509596316428441,26.469682537030877,24.822698376639188,2.818519175274189
6,5544224,9109,2226369623,1,duel_regain,2H,3489.424,1,opponent_on_ball,pass,2.9050000000002,0.0160000000000763,Netherlands - Austria,2.0,2.0,0,0,0,0,0,2.9050000000002,2.9050000000002,1,0,0,0,0,6.300999999999931,6.300999999999931,2,0,1,0,0,6.300999999999931,6.300999999999931,2,0,1,0,0,6.300999999999931,6.300999999999931,2,0,1,0,0,50.87747676620951,middle_third,54.56051175698843,43.469765642222946,62.02859056698213,11.090746114765489,11.15111380077262,1.0,5.658543936104735,50.87747676620951,middle_third,54.56051175698843,40.75926243344186,64.28573571123644,13.801249323546571,13.523058409540411,0.9888567524056464,4.7921004595646,50.87747676620951,middle_third,54.56051175698843,31.025622972608502,79.2159329533522,23.534888784379927,28.338456187142683,0.728237143060382,3.747593755474391,50.87747676620951,middle_third,54.56051175698843,31.025622972608502,79.2159329533522,23.534888784379927,28.338456187142683,0.728237143060382,3.747593755474391,50.87747676620951,middle_third,54.56051175698843,31.025622972608502,79.2159329533522,23.534888784379927,28.338456187142683,0.728237143060382,3.747593755474391,1.6225232337904885,6.8994146122901086,0.9990108,0.66,1,Austria,austria,Netherlands - Austria,austria,2,3,True,0,0,0,1,0,opponent_on_ball,0,2226369206,8.24200000000019,64.05,41.15275081935594,13.172523233790486,13.407760937632496,1.626760608788181
6,5544224,9109,2226369771,1,interception,2H,4287.075,1,opponent_on_ball,clearance,2.824000000000524,0.0050000000001091,Netherlands - Austria,2.0,2.0,0,0,0,0,0,4.186000000000604,4.186000000000604,0,0,1,2,0,4.186000000000604,4.186000000000604,0,0,1,2,0,4.186000000000604,4.186000000000604,0,0,1,2,0,4.186000000000604,4.186000000000604,0,0,1,2,0,41.06556393076893,middle_third,64.2302372371158,49.93491137331368,55.06583209804914,14.29532586380212,14.000268167280211,1.0,7.293533603980538,41.06556393076893,middle_third,64.2302372371158,36.15275012170377,68.86408435659828,28.077487115412033,27.798520425829352,1.0,6.7493959412050515,41.06556393076893,middle_third,64.2302372371158,36.15275012170377,68.86408435659828,28.077487115412033,27.798520425829352,1.0,6.7493959412050515,41.06556393076893,middle_third,64.2302372371158,36.15275012170377,68.86408435659828,28.077487115412033,27.798520425829352,1.0,6.7493959412050515,41.06556393076893,middle_third,64.2302372371158,36.15275012170377,68.86408435659828,28.077487115412033,27.798520425829352,1.0,6.7493959412050515,11.434436069231069,6.15721203513268,0.97819155,0.66,1,Austria,austria,Netherlands - Austria,austria,2,3,True,0,0,0,0,0,opponent_on_ball,0,2226369438,9.259000000000015,60.9,44.183802461988265,19.834436069231067,20.046434775127537,2.16507557782995
6,5544224,9109,2226369834,1,duel_regain,2H,4439.851,1,opponent_on_ball,touch,2.566000000000713,0.0109999999995125,Netherlands - Austria,2.0,2.0,0,0,0,0,0,2.566000000000713,2.566000000000713,0,1,0,0,0,7.983000000000175,7.983000000000175,1,1,0,0,0,7.983000000000175,7.983000000000175,1,1,0,0,0,7.983000000000175,7.983000000000175,1,1,0,0,0,41.448172816455795,middle_third,65.08955016260714,49.7345091274986,56.66726774311544,15.355041035108542,15.219094926659643,1.0,7.8342046097491105,41.448172816455795,middle_third,65.08955016260714,45.00357674366359,61.02635703159165,20.085973418943553,19.57818421513585,1.0,7.970624372598143,41.448172816455795,middle_third,65.08955016260714,5.87228815598505,89.7758112169627,59.21726200662209,57.944104256738086,0.8182231532299958,7.476927021038074,41.448172816455795,middle_third,65.08955016260714,5.87228815598505,89.7758112169627,59.21726200662209,57.944104256738086,0.8182231532299958,7.476927021038074,41.448172816455795,middle_third,65.08955016260714,5.87228815598505,89.7758112169627,59.21726200662209,57.944104256738086,0.8182231532299958,7.476927021038074,11.051827183544203,14.064665015686783,0.9977791,0.66,1,Austria,austria,Netherlands - Austria,austria,2,3,True,0,0,1,1,0,opponent_on_ball,0,2226369495,9.84100000000035,76.65,28.423302060105534,35.20182718354421,36.666248102501605,3.7258660809369277
6,5544225,4418,2226397711,1,interception,1H,771.202,0,game_interruption,pass,4.979000000000042,0.0105260000000271,France - Poland,2.0,2.0,0,0,0,0,0,4.979000000000042,4.979000000000042,1,0,0,0,0,9.740000000000007,7.010526000000027,3,0,1,0,0,9.740000000000007,7.010526000000027,3,0,1,0,0,9.740000000000007,7.010526000000027,3,0,1,0,0,47.53207761837064,middle_third,57.73614164793326,50.05726032883404,55.06976802632686,7.678881319099219,7.537690407956227,0.8617497246867541,3.9177965913773063,47.53207761837064,middle_third,57.73614164793326,18.894415994959378,90.46925614856065,38.841725652973885,42.93717853019001,0.9692585786162454,7.83099307519647,47.53207761837064,middle_third,57.73614164793326,7.745175668487392,105.42746178326634,49.99096597944587,59.37980061406326,0.7410570482866866,5.1431034958277495,47.53207761837064,middle_third,57.73614164793326,7.745175668487392,105.42746178326634,49.99096597944587,59.37980061406326,0.7410570482866866,5.1431034958277495,47.53207761837064,middle_third,57.73614164793326,7.745175668487392,105.42746178326634,49.99096597944587,59.37980061406326,0.7410570482866866,5.1431034958277495,-4.967922381629364,-5.558772304136632,0.9997514,0.66,1,France,france,France - Poland,draw,1,1,False,0,0,1,1,0,game_interruption,0,2226398018,14.488000000000056,105.0,25.16,57.46792238162936,32.576141647933255,2.248491278846848
6,5544225,4418,2226397823,1,interception,1H,1116.788,0,game_interruption,none,,0.0154740000000401,France - Poland,2.0,2.0,0,0,0,0,0,2.661000000000058,2.661000000000058,0,0,0,0,0,9.769000000000004,9.769000000000004,1,0,0,0,1,14.186999999999898,11.546999999999798,2,0,0,0,1,14.186999999999898,11.546999999999798,2,0,0,0,1,65.80729643647462,middle_third,39.71255704728773,23.605831087086784,81.99429153229254,16.106725960200947,16.18699509581792,1.0,8.217717326632984,65.80729643647462,middle_third,39.71255704728773,18.17692985848152,87.89096168627779,21.535627188806213,22.083665249803175,1.0,8.2829335341558,65.80729643647462,middle_third,39.71255704728773,7.139693221146956,101.1110285944756,32.572863826140775,35.52688181851843,0.7657436664237307,3.35111767758649,65.80729643647462,middle_third,39.71255704728773,7.139693221146956,102.94584785583564,32.572863826140775,42.86864915007463,0.4836674834001018,2.3003434905466515,65.80729643647462,middle_third,39.71255704728773,7.139693221146956,102.94584785583564,32.572863826140775,42.86864915007463,0.4836674834001018,2.3003434905466515,13.307296436474616,6.404621348347412,0.99234277,0.66,1,France,france,France - Poland,draw,1,1,False,1,1,1,1,1,shot,0,2226397829,9.365000000000009,96.6,11.247684206093275,30.79270356352538,28.464872841194456,3.039495231307467
6,5544225,13869,2226398479,1,interception,1H,1884.508,1,opponent_on_ball,pass,3.793999999999869,0.0154740000000401,France - Poland,2.0,2.0,0,0,0,0,0,3.793999999999869,3.793999999999869,1,0,0,0,0,3.793999999999869,3.793999999999869,1,0,0,0,0,3.793999999999869,3.793999999999869,1,0,0,0,0,3.793999999999869,3.793999999999869,1,0,0,0,0,65.19089880660964,middle_third,47.067710480974355,38.31757509408099,71.65950824250304,8.750135386893362,6.4686094358933985,0.644098531097987,4.4643547892312245,65.19089880660964,middle_third,47.067710480974355,29.3887032409265,77.29395356226858,17.679007240047856,12.603657821655348,0.7852464497033623,4.701863627672314,65.19089880660964,middle_third,47.067710480974355,29.3887032409265,77.29395356226858,17.679007240047856,12.603657821655348,0.7852464497033623,4.701863627672314,65.19089880660964,middle_third,47.067710480974355,29.3887032409265,77.29395356226858,17.679007240047856,12.603657821655348,0.7852464497033623,4.701863627672314,65.19089880660964,middle_third,47.067710480974355,29.3887032409265,77.29395356226858,17.679007240047856,12.603657821655348,0.7852464497033623,4.701863627672314,-12.690898806609638,25.111846449339986,0.98955894,0.66,1,Poland,poland,France - Poland,draw,1,1,False,0,0,0,1,0,opponent_on_ball,0,2226398035,4.316000000000031,61.95,52.42622340012677,-3.2408988066096356,-5.3585129191524175,0.0
6,5544225,13869,2226398490,1,duel_regain,1H,1909.047,1,opponent_on_ball,duel,1.6359999999999673,0.0055259999999179,France - Poland,1.6359999999999673,1.6359999999999673,0,0,1,0,0,3.9249999999999545,3.9249999999999545,1,0,1,0,0,6.095000000000027,6.095000000000027,1,0,2,0,0,6.095000000000027,6.095000000000027,1,0,2,0,0,6.095000000000027,6.095000000000027,1,0,2,0,0,44.05906842323874,middle_third,61.25273312550606,46.57471628963504,58.77354956223514,14.67801683587102,14.714481138996398,1.0,9.173760522418606,44.05906842323874,middle_third,61.25273312550606,35.520857269198416,70.01544223823268,25.73187585630765,25.95637381499394,1.0,6.631926767089413,44.05906842323874,middle_third,61.25273312550606,34.76930055565573,63.26388970942575,26.48343256985033,26.47623799882932,0.7302592066871066,4.35582772530422,44.05906842323874,middle_third,61.25273312550606,34.76930055565573,63.26388970942575,26.48343256985033,26.47623799882932,0.7302592066871066,4.35582772530422,44.05906842323874,middle_third,61.25273312550606,34.76930055565573,63.26388970942575,26.48343256985033,26.47623799882932,0.7302592066871066,4.35582772530422,8.440931576761258,-6.1725338314966365,0.98928946,0.66,1,Poland,poland,France - Poland,draw,1,1,False,0,0,0,1,0,opponent_on_ball,0,2226398053,10.911000000000058,68.25,36.90694379110793,24.19093157676126,24.345789334398134,2.231306876949684
6,5544225,13869,2226398771,1,duel_regain,2H,2986.092,1,window_end,none,,0.0005259999998088,France - Poland,2.0,2.0,0,0,0,0,0,5.0,5.0,0,0,0,0,0,8.55199999999968,8.55199999999968,1,1,0,0,0,8.55199999999968,8.55199999999968,1,1,0,0,0,8.55199999999968,8.55199999999968,1,1,0,0,0,40.77424200503856,middle_third,66.28468805218442,40.31523561253461,65.62211423683793,25.969452439649817,24.84787223179937,1.0,13.24972063247415,40.77424200503856,middle_third,66.28468805218442,31.759388335522505,74.71504925863624,34.52529971666192,34.43593445845599,0.9731346546607722,6.9607459106172715,40.77424200503856,middle_third,66.28468805218442,31.759388335522505,72.728334441403,34.52529971666192,34.78446983145979,0.890820773229974,4.052265224960328,40.77424200503856,middle_third,66.28468805218442,31.759388335522505,72.728334441403,34.52529971666192,34.78446983145979,0.890820773229974,4.052265224960328,40.77424200503856,middle_third,66.28468805218442,31.759388335522505,72.728334441403,34.52529971666192,34.78446983145979,0.890820773229974,4.052265224960328,11.72575799496144,-16.392433624939528,0.9640773,0.66,1,Poland,poland,France - Poland,draw,1,1,False,0,0,0,1,0,window_end_20s,1,,8.55199999999968,72.65771152450208,35.39655220378616,31.883469519463517,30.888135848398264,3.6118026015434306
6,5544225,4418,2226398657,1,duel_regain,2H,3676.744,0,opponent_on_ball,pass,0.1999999999998181,0.0114740000003621,France - Poland,0.1999999999998181,0.1999999999998181,1,0,0,0,0,4.1349999999997635,4.1349999999997635,2,0,0,0,0,5.7409999999999854,5.7409999999999854,3,0,0,0,0,5.7409999999999854,5.7409999999999854,3,0,0,0,0,5.7409999999999854,5.7409999999999854,3,0,0,0,0,5.16246259735108,defensive_third,101.49449660507338,101.49449660507338,4.48119777530701,0.0,0.0,0.0,0.0,5.16246259735108,defensive_third,101.49449660507338,51.06618286362669,57.49982885789392,50.428313741446686,52.33736626054284,0.9385986231251592,12.359880818980876,5.16246259735108,defensive_third,101.49449660507338,45.16820901002205,63.60425367191431,56.326287595051326,58.44179107456323,0.944672290460496,9.916599928705711,5.16246259735108,defensive_third,101.49449660507338,45.16820901002205,63.60425367191431,56.326287595051326,58.44179107456323,0.944672290460496,9.916599928705711,5.16246259735108,defensive_third,101.49449660507338,45.16820901002205,63.60425367191431,56.326287595051326,58.44179107456323,0.944672290460496,9.916599928705711,-47.33753740264892,18.26469179843799,0.9808194,0.66,1,France,france,France - Poland,draw,1,1,False,0,0,0,0,0,opponent_on_ball,0,2226398964,8.836999999999989,55.65,52.65464936736357,50.48753740264892,48.83984723770981,5.526745189284811
6,5544225,4418,2226398669,1,interception,2H,3772.442,0,game_interruption,duel,2.8029999999998836,0.0105260000000271,France - Poland,2.0,2.0,0,0,0,0,0,2.8029999999998836,2.8029999999998836,0,0,1,0,0,5.391999999999825,5.391999999999825,0,0,1,0,0,10.422999999999774,6.890526000000136,1,0,1,0,0,10.422999999999774,6.890526000000136,1,0,1,0,0,55.70679481423057,middle_third,58.9517909958408,44.13589756801302,71.8030399434876,14.81589342782778,16.096245129257035,1.0,7.559129299911993,55.70679481423057,middle_third,58.9517909958408,38.868591535116,77.28213652582153,20.083199460724806,21.57534171159096,1.0,7.276521543740296,55.70679481423057,middle_third,58.9517909958408,16.13224624096189,96.52756560270228,42.81954475487891,40.82077078847171,0.9999999999999996,7.988721036358494,55.70679481423057,middle_third,58.9517909958408,3.010528752936358,105.11909820298774,55.94126224290444,51.81450869464822,0.4857823028704016,5.37896752335615,55.70679481423057,middle_third,58.9517909958408,3.010528752936358,105.11909820298774,55.94126224290444,51.81450869464822,0.4857823028704016,5.37896752335615,3.2067948142305696,32.334093216463174,0.9997842,0.66,1,France,france,France - Poland,draw,1,1,False,0,0,1,1,0,game_interruption,0,2226399008,13.68899999999985,105.0,12.92,49.29320518576943,46.0317909958408,3.3626847100475787
6,5544226,11944,2226787039,1,interception,1H,198.597,1,opponent_on_ball,pass,0.8949999999999818,0.0029999999999859,Slovakia - Romania,1.509999999999991,1.509999999999991,1,1,0,0,0,3.412000000000006,3.412000000000006,2,1,0,0,0,3.412000000000006,3.412000000000006,2,1,0,0,0,3.412000000000006,3.412000000000006,2,1,0,0,0,3.412000000000006,3.412000000000006,2,1,0,0,0,75.20345609157853,attacking_third,43.017954282059826,30.78820187952371,79.9868130302614,12.229752402536114,4.783356938682871,1.0,8.263346217929705,75.20345609157853,attacking_third,43.017954282059826,20.26121830274743,89.1152409498794,22.756735979312396,13.983081189549113,0.995185502509485,6.693157640974222,75.20345609157853,attacking_third,43.017954282059826,20.26121830274743,89.1152409498794,22.756735979312396,13.983081189549113,0.995185502509485,6.693157640974222,75.20345609157853,attacking_third,43.017954282059826,20.26121830274743,89.1152409498794,22.756735979312396,13.983081189549113,0.995185502509485,6.693157640974222,75.20345609157853,attacking_third,43.017954282059826,20.26121830274743,89.1152409498794,22.756735979312396,13.983081189549113,0.995185502509485,6.693157640974222,-22.703456091578538,-31.027574215959916,0.99345845,0.66,1,Romania,romania,Slovakia - Romania,draw,1,1,False,0,0,0,1,0,opponent_on_ball,0,2226786906,11.554999999999978,77.7,27.83673112992975,2.4965439084214722,15.181223152130077,1.31382286041801
6,5544226,14496,2226786913,1,interception,1H,246.054,0,game_interruption,touch,3.6159999999999854,0.01400000000001,Slovakia - Romania,2.0,2.0,0,0,0,0,0,3.6159999999999854,3.6159999999999854,0,1,0,0,0,8.457999999999998,8.457999999999998,1,1,0,0,0,12.27000000000001,10.585999999999984,2,1,1,0,0,12.27000000000001,10.585999999999984,2,1,1,0,0,36.75353108904089,middle_third,70.62133717909417,61.29603930354172,48.644124127705155,9.325297875552453,11.890593038664264,0.999522671885292,4.757805038547218,36.75353108904089,middle_third,70.62133717909417,53.36863593637943,60.28904683765168,17.252701242714743,23.53551574861079,0.9997419416660016,4.846264394021031,36.75353108904089,middle_third,70.62133717909417,31.07865711081871,93.34937925249083,39.54268006827546,56.59584816344994,0.999741988444616,4.707461912889948,36.75353108904089,middle_third,70.62133717909417,18.83110197171559,108.07920952330804,51.79023520737858,72.17005685072908,0.9998029919946282,4.231228366615904,36.75353108904089,middle_third,70.62133717909417,18.83110197171559,108.07920952330804,51.79023520737858,72.17005685072908,0.9998029919946282,4.231228366615904,-15.74646891095911,18.160196754132357,0.9994814,0.66,1,Slovakia,slovakia,Slovakia - Romania,draw,1,1,False,0,0,1,1,0,game_interruption,0,2226787073,13.772999999999996,105.0,21.08,68.24646891095911,49.54133717909417,3.5969895577647706
6,5544226,14496,2226787118,1,duel_regain,1H,1104.368,0,opponent_on_ball,pass,4.403999999999996,0.0080000000000381,Slovakia - Romania,2.0,2.0,0,0,0,0,0,4.403999999999996,4.403999999999996,1,0,0,0,0,4.403999999999996,4.403999999999996,1,0,0,0,0,11.981999999999973,11.981999999999973,1,0,2,0,0,11.981999999999973,11.981999999999973,1,0,2,0,0,25.166628599794095,defensive_third,79.84511907279453,61.44044402584795,44.27343935014522,18.40467504694658,19.106810750351123,1.0,9.3901403300757,25.166628599794095,defensive_third,79.84511907279453,42.058787303626595,66.98964680465983,37.78633176916794,41.82301820486573,1.0,8.666589855313946,25.166628599794095,defensive_third,79.84511907279453,42.058787303626595,66.98964680465983,37.78633176916794,41.82301820486573,1.0,8.666589855313946,25.166628599794095,defensive_third,79.84511907279453,27.06638370438602,92.38810795622749,52.77873536840851,72.53037713048239,0.9685101643577848,4.442654492290323,25.166628599794095,defensive_third,79.84511907279453,27.06638370438602,92.38810795622749,52.77873536840851,72.53037713048239,0.9685101643577848,4.442654492290323,-27.333371400205905,-1.3696169630670525,0.99925226,0.66,1,Slovakia,slovakia,Slovakia - Romania,draw,1,1,False,0,0,0,1,0,opponent_on_ball,0,2226787307,14.18600000000015,97.65,26.211602392833598,72.48337140020591,53.633516679960934,3.7807357028027893
6,5544226,11944,2226787710,1,duel_regain,1H,2534.6,1,game_interruption,pass,2.1330000000002656,0.0,Slovakia - Romania,2.0,2.0,0,0,0,0,0,4.996000000000095,4.996000000000095,1,1,0,0,0,9.383000000000266,8.263000000000375,1,1,1,0,1,9.383000000000266,8.263000000000375,1,1,1,0,1,9.383000000000266,8.263000000000375,1,1,1,0,1,55.641849532323874,middle_third,52.59684925069963,40.68564009521902,69.45838000132566,11.911209155480606,13.81653046900179,1.0,5.955604577740303,55.641849532323874,middle_third,52.59684925069963,22.53940605699266,87.02262748110167,30.05744319370697,31.38077794877779,1.0,6.059968385827973,55.641849532323874,middle_third,52.59684925069963,4.801316631490373,102.0551887670919,47.795532619209254,52.90857256069384,0.8124324189934363,5.106360322565021,55.641849532323874,middle_third,52.59684925069963,4.801316631490373,102.0551887670919,47.795532619209254,52.90857256069384,0.8124324189934363,5.106360322565021,55.641849532323874,middle_third,52.59684925069963,4.801316631490373,102.0551887670919,47.795532619209254,52.90857256069384,0.8124324189934363,5.106360322565021,-3.1418495323238744,18.17144830526906,0.99994063,0.66,1,Romania,romania,Slovakia - Romania,draw,1,1,False,1,1,1,1,1,shot,0,2226787728,9.383000000000266,91.35,14.694083843506549,35.70815046767612,37.90276540719308,4.039514590982842
6,5544226,14496,2226787667,1,duel_regain,2H,3216.585,1,opponent_on_ball,duel,1.84900000000016,0.0150009999997564,Slovakia - Romania,1.84900000000016,1.84900000000016,0,0,1,0,0,1.84900000000016,1.84900000000016,0,0,1,0,0,9.891000000000076,9.891000000000076,1,0,1,0,0,9.891000000000076,9.891000000000076,1,0,1,0,0,9.891000000000076,9.891000000000076,1,0,1,0,0,63.00690398589256,middle_third,47.56160223105182,44.03011925829637,67.70125234620531,3.5314829727554553,4.694348360312745,1.0,1.9619349848639436,63.00690398589256,middle_third,47.56160223105182,44.03011925829637,67.70125234620531,3.5314829727554553,4.694348360312745,1.0,1.9619349848639436,63.00690398589256,middle_third,47.56160223105182,12.569670588569137,99.26601565878536,34.99193164248268,36.259111672892786,1.0,3.556090614073391,63.00690398589256,middle_third,47.56160223105182,12.569670588569137,99.26601565878536,34.99193164248268,36.259111672892786,1.0,3.556090614073391,63.00690398589256,middle_third,47.56160223105182,12.569670588569137,99.26601565878536,34.99193164248268,36.259111672892786,1.0,3.556090614073391,-10.506903985892563,22.331276137622496,0.9991165,0.66,1,Slovakia,slovakia,Slovakia - Romania,draw,1,1,False,0,0,1,1,0,opponent_on_ball,0,2226787962,10.942000000000007,91.35,15.90308460645293,28.34309601410743,31.658517624598893,2.8933026525862613
6,5544226,14496,2226787759,1,duel_regain,2H,3500.753,1,opponent_on_ball,pass,1.4519999999997708,0.0070009999999456,Slovakia - Romania,1.4519999999997708,1.4519999999997708,1,0,0,0,0,2.599999999999909,2.599999999999909,2,0,0,0,0,8.867999999999938,8.867999999999938,2,1,1,0,0,8.867999999999938,8.867999999999938,2,1,1,0,0,8.867999999999938,8.867999999999938,2,1,1,0,0,45.84704734684383,middle_third,65.05148010675711,46.341225084408634,59.863317841684335,18.710255022348477,14.016270494840503,1.0,12.993232654408173,45.84704734684383,middle_third,65.05148010675711,38.30574154886661,66.70475605205665,26.745738557890505,20.857708705212826,1.0,10.4475541241762,45.84704734684383,middle_third,65.05148010675711,20.36207149307854,80.33529557016386,44.68940861367857,48.45702082832792,0.7533504168512871,5.055362965348432,45.84704734684383,middle_third,65.05148010675711,20.36207149307854,80.33529557016386,44.68940861367857,48.45702082832792,0.7533504168512871,5.055362965348432,45.84704734684383,middle_third,65.05148010675711,20.36207149307854,80.33529557016386,44.68940861367857,48.45702082832792,0.7533504168512871,5.055362965348432,6.65295265315617,-27.06701417765322,0.99978226,0.66,1,Slovakia,slovakia,Slovakia - Romania,draw,1,1,False,0,0,0,1,0,opponent_on_ball,0,2226787977,10.291999999999916,96.6,18.962067397834026,50.752952653156164,46.089412708923085,4.478178459864308
6,5544226,14496,2226788069,1,duel_regain,2H,4256.115,1,opponent_on_ball,pass,3.873000000000502,0.0050010000004476,Slovakia - Romania,2.0,2.0,0,0,0,0,0,3.873000000000502,3.873000000000502,1,0,0,0,0,3.873000000000502,3.873000000000502,1,0,0,0,0,3.873000000000502,3.873000000000502,1,0,0,0,0,3.873000000000502,3.873000000000502,1,0,0,0,0,82.18622500638635,attacking_third,34.975518488380295,20.041970881491743,93.76279899730012,14.933547606888547,11.576573990913758,1.0,7.619156942289934,82.18622500638635,attacking_third,34.975518488380295,7.692063808393886,98.17477131335303,27.28345467998641,16.13180039422251,0.9920805853008776,7.105066322912858,82.18622500638635,attacking_third,34.975518488380295,7.692063808393886,98.17477131335303,27.28345467998641,16.13180039422251,0.9920805853008776,7.105066322912858,82.18622500638635,attacking_third,34.975518488380295,7.692063808393886,98.17477131335303,27.28345467998641,16.13180039422251,0.9920805853008776,7.105066322912858,82.18622500638635,attacking_third,34.975518488380295,7.692063808393886,98.17477131335303,27.28345467998641,16.13180039422251,0.9920805853008776,7.105066322912858,-29.68622500638635,-26.51072545351788,0.9935782,0.66,1,Slovakia,slovakia,Slovakia - Romania,draw,1,1,False,0,0,1,1,0,opponent_on_ball,0,2226788169,5.72400000000016,97.65,7.47476421032797,15.463774993613654,27.500754278052327,4.804464409163445
